274877908480,57
549755815424,57
1099511629312,57
2199023257088,1
4398046512640,41
8796093023744,57
17592186045952,57
35184372090368,57
70368744179200,57
140737488356864,57
281474976712192,63
562949953422848,57
1125899906844160,57
2251799813686784,57
4503599627372032,57
9007199254742528,57
18014398509483520,57
36028797018965504,57
72057594037929472,57
144115188075857408,1
288230376151713280,57
576460752303425024,57
1152921504606848512,57
2305843009213695488,57
4611686018427389440,57
9223372036854777344,57
2048,35
34359740417,34
34359740418,43
34359740420,43
34359740424,43
34359740432,43
34359740448,43
34359740480,43
34359740544,43
34359740672,43
34359740928,41
34359741440,43
34359744512,44
34359748608,43
34359756800,43
34359773184,39
34359805952,43
34359871488,43
34360002560,43
34360264704,3
34360788992,43
34361837568,38
34363934720,43
34368129024,43
34376517632,43
34393294848,43
34426849280,38
34493958144,43
34628175872,43
34896611328,43
35433482240,43
36507224064,43
38654707712,43
42949675008,43
51539609600,43
103079217152,43
171798693888,33
309237647360,43
584115554304,44
1133871368192,43
2233382995968,43
4432406251520,43
8830452762624,44
17626545784832,43
35218731829248,43
70403103918080,43
140771848095744,44
281509336451072,33
562984313161728,43
1125934266583040,43
2251834173425664,43
4503633987110912,43
9007233614481408,43
18014432869222400,38
36028831378704384,43
72057628397668352,43
144115222435596288,43
288230410511452160,43
576460786663163904,43
1152921538966587392,43
2305843043573434368,43
4611686052787128320,43
9223372071214516224,43
4096,63
9223372036854779905,4
9223372036854779906,29
9223372036854779908,29
9223372036854779912,29
9223372036854779920,29
9223372036854779936,29
9223372036854779968,29
9223372036854780032,29
9223372036854780160,29
9223372036854780416,3
9223372036854780928,29
9223372036854781952,29
9223372036854788096,29
9223372036854796288,29
9223372036854812672,14
9223372036854845440,29
9223372036854910976,29
9223372036855042048,29
9223372036855304192,29
9223372036855828480,29
9223372036856877056,29
9223372036858974208,29
9223372036863168512,29
9223372036871557120,29
9223372036888334336,29
9223372036921888768,29
9223372036988997632,29
9223372037123215360,29
9223372037391650816,51
9223372037928521728,29
9223372039002263552,29
9223372041149747200,29
9223372045444714496,29
9223372054034649088,29
9223372071214518272,29
9223372105574256640,29
9223372174293733376,29
9223372311732686848,29
9223372586610593792,29
9223373136366407680,29
9223374235878035456,29
9223376434901291008,46
9223380832947802112,29
9223389629040824320,29
9223407221226868736,29
9223442405598957568,51
9223512774343135232,29
9223653511831490560,24
9223934986808201216,29
9224497936761622528,29
9225623836668465152,29
9227875636482150400,29
9232379236109520896,29
9241386435364261888,29
9259400833873743872,29
9295429630892707840,29
9367487224930635776,29
9511602413006491648,29
9799832789158203392,29
10376293541461626880,29
11529215046068473856,29
13835058055282167808,29
8192,2
8197,1
8198,6
8204,6
8212,6
8228,6
8260,18
8324,6
8452,6
8708,10
9220,18
10244,6
12292,28
24580,18
40964,7
73732,6
139268,6
270340,6
532484,18
1056772,6
2105348,4
4202500,6
8396804,6
16785412,6
33562628,6
67117060,14
134225924,6
268443652,6
536879108,6
1073750020,6
2147491844,6
4294975492,6
8589942788,6
17179877380,6
34359746564,34
68719484932,6
137438961668,7
274877915140,6
549755822084,6
1099511635972,6
2199023263748,6
4398046519300,62
8796093030404,6
17592186052612,6
35184372097028,6
70368744185860,6
140737488363524,6
281474976718852,18
562949953429508,6
1125899906850820,6
2251799813693444,6
4503599627378692,6
9007199254749188,6
18014398509490180,6
36028797018972164,6
72057594037936132,6
144115188075864068,6
288230376151719940,6
576460752303431684,6
1152921504606855172,6
2305843009213702148,6
4611686018427396100,6
9223372036854784004,59
16384,4
16401,20
16402,7
16404,7
16408,7
16432,20
16464,20
16528,20
16656,7
16912,5
17424,7
18448,7
20496,28
24592,7
49168,7
81936,7
147472,7
278544,7
540688,28
1064976,7
2113552,55
4210704,7
8405008,7
16793616,7
33570832,7
67125264,24
134234128,7
268451856,7
536887312,7
1073758224,7
2147500048,7
4294983696,7
8589950992,7
17179885584,7
34359754768,44
68719493136,7
137438969872,7
274877923344,7
549755830288,7
1099511644176,7
2199023271952,7
4398046527504,40
8796093038608,7
17592186060816,7
35184372105232,7
70368744194064,7
140737488371728,7
281474976727056,52
562949953437712,7
1125899906859024,7
2251799813701648,7
4503599627386896,7
9007199254757392,7
18014398509498384,6
36028797018980368,7
72057594037944336,7
144115188075872272,7
288230376151728144,7
576460752303439888,7
1152921504606863376,7
2305843009213710352,7
4611686018427404304,7
9223372036854792208,59
32768,30
1073774593,60
1073774594,45
1073774596,45
1073774600,45
1073774608,45
1073774624,45
1073774656,45
1073774720,45
1073774848,45
1073775104,45
1073775616,45
1073776640,45
1073778688,14
1073782784,45
1073790976,45
1073840128,45
1073905664,45
1074036736,45
1074298880,45
1074823168,45
1075871744,45
1077968896,45
1082163200,45
1090551808,45
1107329024,45
1140883456,45
1207992320,45
1342210048,45
1610645504,45
3221258240,45
5368741888,45
9663709184,45
18253643776,45
35433512960,45
69793251328,45
138512728064,45
275951681536,45
550829588480,45
1100585402368,45
2200097030144,45
4399120285696,45
8797166796800,45
17593259819008,45
35185445863424,7
70369817952256,45
140738562129920,45
281476050485248,60
562951027195904,45
1125900980617216,45
2251800887459840,45
4503600701145088,45
9007200328515584,45
18014399583256576,60
36028798092738560,45
72057595111702528,45
144115189149630464,45
288230377225486336,45
576460753377198080,45
1152921505680621568,7
2305843010287468544,45
4611686019501162496,45
9223372037928550400,31
65536,24
16842753,40
16842754,40
16842756,40
16842760,40
16842768,7
16842784,40
16842816,40
16842880,40
16843008,44
16843264,8
16843776,40
16844800,40
16846848,44
16850944,40
16859136,40
16875520,7
16973824,40
17104896,40
17367040,23
17891328,40
18939904,61
21037056,40
25231360,40
50397184,40
83951616,27
151060480,40
285278208,40
553713664,40
1090584576,29
2164326400,40
4311810048,40
8606777344,40
17196711936,40
34376581120,44
68736319488,40
137455796224,45
274894749696,40
549772656640,40
1099528470528,44
2199040098304,40
4398063353856,40
8796109864960,40
17592202887168,40
35184388931584,40
70368761020416,40
140737505198080,40
281474993553408,56
562949970264064,40
1125899923685376,40
2251799830528000,40
4503599644213248,40
9007199271583744,40
18014398526324736,57
36028797035806720,40
72057594054770688,44
144115188092698624,40
288230376168554496,40
576460752320266240,40
1152921504623689728,40
2305843009230536704,40
4611686018444230656,40
9223372036871618560,59
131072,44
17592186175489,40
17592186175490,45
17592186175492,45
17592186175496,45
17592186175504,36
17592186175520,45
17592186175552,45
17592186175616,45
17592186175744,45
17592186176000,57
17592186176512,45
17592186177536,45
17592186179584,28
17592186183680,45
17592186191872,45
17592186208256,7
17592186241024,45
17592186437632,45
17592186699776,23
17592187224064,45
17592188272640,61
17592190369792,45
17592194564096,45
17592202952704,40
17592219729920,45
17592253284352,11
17592320393216,45
17592454610944,45
17592723046400,45
17593259917312,46
17594333659136,45
17596481142784,45
17600776110080,45
17609366044672,45
17626545913856,38
17660905652224,45
17729625128960,45
17867064082432,45
18141941989376,45
18691697803264,45
19791209431040,45
21990232686592,40
26388279197696,45
52776558264320,32
87960930353152,32
158329674530816,32
299067162886144,49
580542139596800,45
1143492093018112,45
2269391999860736,45
4521191813545984,45
9024791440916480,45
18031990695657472,57
36046389205139456,45
72075186224103424,45
144132780262031360,45
288247968337887232,45
576478344489598976,45
1152939096793022464,45
2305860601399869440,45
4611703610613563392,45
9223389629040951296,59
262144,49
562949953683457,17
562949953683458,57
562949953683460,57
562949953683464,57
562949953683472,7
562949953683488,57
562949953683520,57
562949953683584,57
562949953683712,57
562949953683968,57
562949953684480,57
562949953685504,57
562949953687552,57
562949953691648,57
562949953699840,57
562949953716224,7
562949953748992,57
562949953814528,57
562949954207744,23
562949954732032,57
562949955780608,61
562949957877760,57
562949962072064,57
562949970460672,56
562949987237888,57
562950020792320,11
562950087901184,57
562950222118912,57
562950490554368,57
562951027425280,29
562952101167104,57
562954248650752,57
562958543618048,57
562967133552640,57
562984313421824,33
563018673160192,57
563087392636928,13
563224831590400,57
563499709497344,57
564049465311232,57
565148976939008,57
567348000194560,59
571746046705664,57
580542139727872,45
598134325772288,57
633318697861120,57
703687442038784,57
844424930394112,50
1688849860526080,57
2814749767368704,57
5066549581053952,57
9570149208424448,1
18577348463165440,57
36591746972647424,57
72620543991611392,57
144678138029539328,1
288793326105395200,57
577023702257106944,57
1153484454560530432,57
2306405959167377408,1
4612248968381071360,57
9223934986808459264,61
524288,23
8912897,27
8912898,27
8912900,27
8912904,27
8912912,27
8912928,27
8912960,27
8913024,27
8913152,27
8913408,27
8913920,27
8914944,27
8916992,27
8921088,27
8929280,27
8945664,27
8978432,27
9043968,27
9175040,27
9961472,27
11010048,22
13107200,27
25690112,27
42467328,27
76021760,27
143130624,7
277348352,27
545783808,27
1082654720,31
2156396544,7
4303880192,27
8598847488,27
17188782080,27
34368651264,27
68728389632,27
137447866368,27
274886819840,27
549764726784,27
1099520540672,27
2199032168448,27
4398055424000,27
8796101935104,27
17592194957312,27
35184381001728,27
70368753090560,27
140737497268224,27
281474985623552,27
562949962334208,27
1125899915755520,27
2251799822598144,27
4503599636283392,27
9007199263653888,27
18014398518394880,27
36028797027876864,27
72057594046840832,27
144115188084768768,27
288230376160624640,27
576460752312336384,27
1152921504615759872,27
2305843009222606848,27
4611686018436300800,27
9223372036863688704,27
1048576,59
576460752304472065,11
576460752304472066,11
576460752304472068,6
576460752304472072,11
576460752304472080,5
576460752304472096,11
576460752304472128,11
576460752304472192,11
576460752304472320,11
576460752304472576,11
576460752304473088,11
576460752304474112,56
576460752304476160,11
576460752304480256,11
576460752304488448,11
576460752304504832,11
576460752304537600,11
576460752304603136,11
576460752304734208,11
576460752304996352,11
576460752306569216,29
576460752308666368,11
576460752312860672,7
576460752321249280,56
576460752338026496,11
576460752371580928,11
576460752438689792,56
576460752572907520,11
576460752841342976,11
576460753378213888,29
576460754451955712,11
576460756599439360,11
576460760894406656,11
576460769484341248,11
576460786664210432,43
576460821023948800,11
576460889743425536,45
576461027182379008,11
576461302060285952,11
576461851816099840,11
576462951327727616,11
576465150350983168,8
576469548397494272,56
576478344490516480,45
576495936676560896,11
576531121048649728,11
576601489792827392,11
576742227281182720,56
577023702257893376,57
577586652211314688,11
578712552118157312,11
580964351931842560,11
585467951559213056,11
594475150813954048,57
612489549323436032,11
648518346342400000,11
720575940380327936,11
864691128456183808,11
1729382256911319040,11
2882303761518166016,11
5188146770731859968,11
9799832789159247872,51
2097152,29
538968065,17
538968066,17
538968068,17
538968072,17
538968080,17
538968096,17
538968128,17
538968192,17
538968320,17
538968576,25
538969088,17
538970112,17
538972160,25
538976256,17
538984448,17
539000832,17
539033600,17
539099136,61
539230208,17
539492352,17
540016640,17
543162368,17
547356672,17
555745280,17
572522496,61
606076928,16
673185792,17
807403520,17
1612709888,17
2686451712,17
4833935360,17
9128902656,17
17718837248,17
34898706432,17
69258444800,17
137977921536,5
275416875008,17
550294781952,17
1100050595840,17
2199562223616,17
4398585479168,17
8796631990272,17
17592725012480,17
35184911056896,17
70369283145728,17
140738027323392,17
281475515678720,17
562950492389376,17
1125900445810688,17
2251800352653312,17
4503600166338560,17
9007199793709056,17
18014399048450048,17
36028797557932032,17
72057594576896000,17
144115188614823936,17
288230376690679808,17
576460752842391552,17
1152921505145815040,17
2305843009752662016,17
4611686018966355968,17
9223372037393743872,61
4194304,0
4194307,17
4194309,1
4194313,17
4194321,20
4194337,17
4194369,17
4194433,17
4194561,17
4194817,1
4195329,17
4196353,17
4198401,51
4202497,17
4210689,17
4227073,5
4259841,17
4325377,20
4456449,17
4718593,17
5242881,17
6291457,1
12582913,7
20971521,20
37748737,17
71303169,11
138412033,17
272629761,17
541065217,13
1077936129,14
2151677953,17
4299161601,17
8594128897,17
17184063489,20
34363932673,34
68723671041,17
137443147777,17
274882101249,17
549760008193,17
1099515822081,17
2199027449857,17
4398050705409,34
8796097216513,17
17592190238721,40
35184376283137,17
70368748371969,17
140737492549633,17
281474980904961,16
562949957615617,17
1125899911036929,17
2251799817879553,20
4503599631564801,17
9007199258935297,17
18014398513676289,51
36028797023158273,17
72057594042122241,17
144115188080050177,17
288230376155906049,17
576460752307617793,11
1152921504611041281,17
2305843009217888257,17
4611686018431582209,17
9223372036858970113,60
8388608,7
8388737,39
8388738,39
8388740,39
8388744,39
8388752,5
8388768,39
8388800,39
8388992,39
8389248,39
8389760,39
8390784,39
8392832,39
8396928,39
8405120,39
8421504,39
8454272,39
8519808,39
8650880,39
8913024,27
9437312,39
10485888,20
12583040,39
25165952,39
41943168,39
75497600,39
142606464,39
276824192,39
545259648,39
1082130560,39
2155872384,39
4303356032,39
8598323328,39
17188257920,39
34368127104,39
68727865472,39
137447342208,39
274886295680,39
549764202624,0
1099520016512,39
2199031644288,39
4398054899840,39
8796101410944,39
17592194433152,39
35184380477568,39
70368752566400,39
140737496744064,39
281474985099392,39
562949961810048,39
1125899915231360,39
2251799822073984,39
4503599635759232,39
9007199263129728,39
18014398517870720,55
36028797027352704,0
72057594046316672,39
144115188084244608,39
288230376160100480,39
576460752311812224,39
1152921504615235712,39
2305843009222082688,39
4611686018435776640,39
9223372036863164544,3
16777216,8
16777473,40
16777474,40
16777476,40
16777480,40
16777488,40
16777504,40
16777536,40
16777600,40
16777984,10
16778496,40
16779520,40
16781568,40
16785664,40
16793856,40
16810240,40
16843008,40
16908544,40
17039616,40
17301760,40
17826048,40
18874624,40
20971776,40
25166080,40
50331904,40
83886336,56
150995200,40
285212928,40
553648384,40
1090519296,40
2164261120,40
4311744768,40
8606712064,40
17196646656,40
34376515840,40
68736254208,40
137455730944,40
274894684416,40
549772591360,40
1099528405248,16
2199040033024,40
4398063288576,40
8796109799680,40
17592202821888,40
35184388866304,40
70368760955136,40
140737505132800,40
281474993488128,56
562949970198784,40
1125899923620096,40
2251799830462720,40
4503599644147968,40
9007199271518464,40
18014398526259456,40
36028797035741440,40
72057594054705408,16
144115188092633344,40
288230376168489216,40
576460752320200960,56
1152921504623624448,40
2305843009230471424,40
4611686018444165376,40
9223372036871553280,40
33554432,0
33554435,17
33554437,1
33554441,17
33554449,20
33554465,17
33554497,17
33554561,17
33554689,17
33554945,1
33555457,17
33556481,17
33558529,17
33562625,17
33570817,17
33587201,5
33619969,17
33685505,20
33816577,17
34078721,17
34603009,17
35651585,1
37748737,17
41943041,17
50331649,20
100663297,11
167772161,17
301989889,17
570425345,13
1107296257,14
2181038081,17
4328521729,17
8623489025,17
17213423617,20
34393292801,34
68753031169,17
137472507905,17
274911461377,17
549789368321,17
1099545182209,17
2199056809985,17
4398080065537,34
8796126576641,17
17592219598849,40
35184405643265,17
70368777732097,17
140737521909761,17
281475010265089,16
562949986975745,17
1125899940397057,17
2251799847239681,20
4503599660924929,17
9007199288295425,17
18014398543036417,51
36028797052518401,17
72057594071482369,17
144115188109410305,17
288230376185266177,17
576460752336977921,11
1152921504640401409,17
2305843009247248385,17
4611686018460942337,17
9223372036888330241,60
67108864,11
67110913,41
67110914,41
67110916,41
67110920,41
67110928,41
67110944,41
67110976,41
67111040,41
67111168,41
67111424,41
67111936,41
67115008,41
67119104,41
67127296,41
67143680,41
67176448,41
67241984,41
67373056,41
67635200,41
68159488,41
69208064,41
71305216,41
75499520,41
83888128,25
100665344,41
201328640,41
335546368,41
603981824,41
1140852736,18
2214594560,41
4362078208,41
8657045504,41
17246980096,41
34426849280,41
68786587648,41
137506064384,41
274945017856,41
549822924800,41
1099578738688,41
2199090366464,14
4398113622016,41
8796160133120,41
17592253155328,41
35184439199744,41
70368811288576,41
140737555466240,41
281475043821568,56
562950020532224,41
1125899973953536,41
2251799880796160,41
4503599694481408,41
9007199321851904,41
18014398576592896,41
36028797086074880,41
72057594105038848,14
144115188142966784,41
288230376218822656,41
576460752370534400,56
1152921504673957888,41
2305843009280804864,41
4611686018494498816,41
9223372036921886720,41
134217728,0
134217731,17
134217733,1
134217737,17
134217745,20
134217761,17
134217793,17
134217857,17
134217985,17
134218241,1
134218753,17
134219777,17
134221825,51
134225921,17
134234113,17
134250497,5
134283265,17
134348801,20
134479873,17
134742017,17
135266305,17
136314881,1
138412033,17
142606337,17
150994945,20
167772161,17
201326593,14
402653185,17
671088641,13
1207959553,14
2281701377,17
4429185025,17
8724152321,17
17314086913,20
34493956097,34
68853694465,17
137573171201,17
275012124673,17
549890031617,17
1099645845505,17
2199157473281,17
4398180728833,34
8796227239937,17
17592320262145,40
35184506306561,17
70368878395393,17
140737622573057,17
281475110928385,16
562950087639041,17
1125900041060353,17
2251799947902977,20
4503599761588225,17
9007199388958721,17
18014398643699713,51
36028797153181697,17
72057594172145665,17
144115188210073601,17
288230376285929473,17
576460752437641217,17
1152921504741064705,17
2305843009347911681,17
4611686018561605633,17
9223372036988993537,60
268435456,0
268435459,17
268435461,1
268435465,17
268435473,20
268435489,17
268435521,17
268435585,17
268435713,17
268435969,1
268436481,17
268437505,17
268439553,51
268443649,17
268451841,17
268468225,5
268500993,17
268566529,20
268697601,17
268959745,17
269484033,17
270532609,1
272629761,17
276824065,17
285212673,17
301989889,17
335544321,14
402653185,17
805306369,13
1342177281,14
2415919105,17
4563402753,17
8858370049,17
17448304641,20
34628173825,34
68987912193,17
137707388929,17
275146342401,17
550024249345,17
1099780063233,17
2199291691009,17
4398314946561,34
8796361457665,17
17592454479873,40
35184640524289,17
70369012613121,17
140737756790785,17
281475245146113,16
562950221856769,17
1125900175278081,17
2251800082120705,20
4503599895805953,17
9007199523176449,17
18014398777917441,51
36028797287399425,17
72057594306363393,17
144115188344291329,17
288230376420147201,17
576460752571858945,17
1152921504875282433,17
2305843009482129409,17
4611686018695823361,17
9223372037123211265,60
536870912,13
536879105,45
536879106,45
536879108,45
536879112,45
536879120,45
536879136,45
536879168,45
536879232,45
536879360,45
536879616,1
536880128,45
536881152,45
536883200,45
536895488,45
536911872,45
536944640,45
537010176,45
537141248,45
537403392,45
537927680,45
538976256,61
541073408,45
545267712,45
553656320,45
570433536,45
603987968,45
671096832,45
805314560,45
1610620928,28
2684362752,45
4831846400,45
9126813696,45
17716748288,45
34896617472,45
69256355840,45
137975832576,45
275414786048,45
550292692992,45
